objID,RA_ICRS,DE_ICRS,mode,class,clean,e_RA_ICRS,e_DE_ICRS,umag,gmag,rmag,imag,zmag,e_umag,e_gmag,e_rmag,e_imag,e_zmag,zsp,e_zsp,f_zsp,pmRA,pmDE,zph,e_zph,<zph>,Q,SDSS16,Sp-ID,MJD,spCl,subCl
1237680284925427861,28.739468,27.717877,1,6,1,0.014,0.014,20.487,20.001,19.943,20.006,19.867,0.081,0.018,0.024,0.037,0.121,1.8E-4,9.0E-5,0,-2.21,-19.04,,,,3,"SDSS J015457.47+274304.3","6270-56273-0538 ",55120.4657,"STAR  ","WDcooler    "
1237680284925427757,28.764141,27.81653,1,6,0,0.107,0.085,21.497,20.309,20.761,22.117,19.665,0.175,0.023,0.046,0.231,0.105,-1.6E-4,3.0E-5,0,0.64,-3.58,,,,3,"SDSS J015503.39+274859.5","10000-57716-0582",55120.4657,"STAR  ","F3/F5V      "
1237680284925427752,28.736964,27.840973,1,6,0,0.404,0.402,24.635,22.138,24.309,17.989,22.827,1.806,0.244,1.561,0.029,1.232,-1.0E-5,1.0E-5,0,0.0,0.0,,,,3,"SDSS J015456.87+275027.5","10000-58141-0559",55120.4657,"STAR  ","G5III+...   "
1237680284925362347,28.719836,27.846915,1,6,0,0.167,0.047,25.162,21.18,22.456,19.914,21.337,1.264,0.048,0.213,0.037,0.495,-6.0E-5,4.0E-5,0,0.0,0.0,,,,3,"SDSS J015452.76+275048.8","7736-57728-0282 ",55120.4653,"STAR  ","G5III+...   "
1237680250560578224,29.525725,27.457667,1,3,1,0.087,0.097,25.602,22.645,21.878,20.63,19.923,0.916,0.161,0.137,0.073,0.158,-3.3E-4,5.0E-5,0,,,0.6495,0.0939,0.6622,3,"SDSS J015806.17+272727.6","10000-58141-0697",55119.4187,"STAR  ","M4.5:III    "
1237680284925690456,29.503597,27.506631,1,6,1,0.011,0.012,21.712,20.047,19.356,19.042,18.921,0.205,0.021,0.017,0.017,0.06,2.0E-5,1.0E-5,0,2.47,7.55,,,,3,"SDSS J015800.86+273023.8","10000-57346-0692",55120.4673,"STAR  ","K0V         "
1237680284925690140,29.490552,27.538714,1,6,1,0.005,0.005,19.612,18.617,18.283,18.144,18.139,0.041,0.008,0.009,0.01,0.031,2.1E-4,1.0E-5,0,6.38,-3.29,,,,3,"SDSS J015757.73+273219.3","6270-56273-0398 ",55120.4673,"STAR  ","F3/F5V      "
1237680284925755634,29.667789,27.504234,1,6,1,0.009,0.009,21.326,19.812,19.147,18.914,18.822,0.164,0.017,0.014,0.015,0.054,-2.5E-4,1.0E-5,0,0.88,-3.35,,,,3,"SDSS J015840.26+273015.2","10000-58141-0735",55120.4678,"STAR  ","G8V         "
1237680284925755560,29.630099,27.680983,1,6,1,0.008,0.008,20.159,19.252,18.925,18.796,18.778,0.063,0.012,0.012,0.014,0.052,-5.6E-4,3.0E-5,0,0.51,-8.87,,,,3,"SDSS J015831.22+274051.5","6268-56245-0020 ",55120.4678,"STAR  ","F3/F5V      "
1237680251097514224,29.715496,27.750772,1,6,0,0.083,0.068,20.375,18.738,18.932,18.825,17.199,0.076,0.009,0.034,0.04,0.019,-1.9E-4,1.0E-5,0,-4.18,-3.84,,,,3,"SDSS J015851.71+274502.7","10000-57716-0786",55119.4192,"STAR  ","K3V         "
1237680284925690089,29.425018,27.571359,1,6,1,0.005,0.005,19.728,18.809,18.432,18.297,18.275,0.045,0.009,0.009,0.01,0.035,-3.9E-4,2.0E-5,0,6.66,-6.9,,,,3,"SDSS J015742.00+273416.8","6270-56273-0436 ",55120.4673,"STAR  ","F3/F5V      "
1237680284925690309,29.405234,27.606377,1,6,1,0.021,0.024,22.581,20.686,20.392,20.375,19.948,0.425,0.034,0.037,0.048,0.144,-3.1E-4,6.0E-5,0,2.71,-1.27,,,,3,"SDSS J015737.25+273622.9","6268-56245-0014 ",55120.4673,"STAR  ","F0IV        "
1237680284925624415,29.265261,27.63289,1,6,1,0.063,0.065,21.872,21.37,21.63,21.504,20.955,0.234,0.058,0.103,0.133,0.331,-1.8E-4,1.5E-4,0,0.0,0.0,,,,3,"SDSS J015703.66+273758.4","10000-57716-0667",55120.4669,"STAR  ","WDcooler    "
1237680284925625203,29.382761,27.723869,1,6,1,0.163,0.133,24.133,24.576,22.244,20.638,19.5,1.437,0.787,0.198,0.07,0.109,-1.4E-4,6.0E-5,0,,,,,,3,"SDSS J015731.86+274325.9","10000-58141-0641",55120.4669,"STAR  ","M5III       "
1237680251097383469,29.363533,27.750761,1,6,1,0.043,0.04,26.259,23.387,21.653,20.318,19.613,0.419,0.229,0.085,0.04,0.093,4.0E-5,4.0E-5,0,,,,,,3,"SDSS J015727.24+274502.7","7736-57728-0121 ",55119.4183,"STAR  ","M4.5:III    "
1237680284925690554,29.486431,27.688584,1,6,1,0.081,0.114,23.883,23.212,21.933,20.543,19.645,1.16,0.286,0.141,0.058,0.116,-1.8E-4,5.0E-5,0,,,,,,3,"SDSS J015756.74+274118.9","10000-57716-0707",55120.4673,"STAR  ","M4.5:III    "
1237680284925690362,29.463745,27.701781,1,6,1,0.029,0.032,23.586,21.466,20.736,20.38,20.579,0.898,0.062,0.048,0.048,0.254,-5.1E-4,6.0E-5,0,3.43,10.28,,,,3,"SDSS J015751.29+274206.4","10000-58462-0706",55120.4673,"STAR  ","G4V         "
1237680284925690547,29.48144,27.710833,1,6,1,0.078,0.1,23.715,23.412,22.04,20.678,19.751,1.0,0.327,0.147,0.062,0.123,2.0E-5,7.0E-5,0,,,,,,3,"SDSS J015755.54+274238.9","10000-58141-0681",55120.4673,"STAR  ","M4.5:III    "
1237680251097449011,29.548062,27.754568,1,6,1,0.022,0.023,24.232,21.4,20.732,20.602,20.304,1.114,0.046,0.041,0.054,0.178,-2.9E-4,3.0E-5,0,-5.83,3.49,,,,3,"SDSS J015811.53+274516.4","10000-57716-0722",55119.4187,"STAR  ","G8V         "
1237680251097449036,29.566561,27.75319,1,6,1,0.015,0.017,23.545,20.935,20.359,20.078,19.865,0.732,0.031,0.029,0.034,0.116,-3.6E-4,5.0E-5,0,17.96,3.04,,,,3,"SDSS J015815.97+274511.4","6270-56273-0632 ",55119.4187,"STAR  ","G0Va        "
1237680251097448485,29.559938,27.774873,1,6,0,0.006,0.006,21.49,19.657,19.078,18.905,18.87,0.152,0.014,0.012,0.014,0.05,-5.7E-4,1.0E-5,0,4.54,-9.94,,,,3,"SDSS J015814.38+274629.5","10000-58141-0723",55119.4187,"STAR  ","G8V         "
1237680251097449019,29.566836,27.799834,1,6,1,0.046,0.046,25.533,23.066,21.58,20.323,19.644,0.817,0.178,0.079,0.041,0.096,4.0E-5,4.0E-5,0,,,,,,3,"SDSS J015816.04+274759.4","10000-58141-0725",55119.4187,"STAR  ","M4.5:III    "
1237680251097448687,29.566965,27.867261,1,6,1,0.009,0.008,21.132,19.799,19.542,19.478,19.283,0.104,0.015,0.016,0.021,0.07,-2.0E-4,4.0E-5,0,0.66,-1.98,,,,3,"SDSS J015816.07+275202.1","6268-56245-1000 ",55119.4187,"STAR  ","F0IV        "
1237680251097645459,30.007689,27.822018,1,6,1,0.053,0.051,21.878,21.288,21.295,21.242,21.148,0.193,0.042,0.078,0.106,0.425,-4.0E-4,1.8E-4,0,0.0,0.0,,,,3,"SDSS J020001.84+274919.2","10000-57716-0824",55119.42,"STAR  ","WDhotter    "
1237680251097514249,29.740254,27.780095,1,6,1,0.008,0.008,21.449,19.891,19.286,19.038,18.997,0.134,0.015,0.014,0.016,0.056,-5.8E-4,2.0E-5,0,0.37,13.97,,,,3,"SDSS J015857.66+274648.3","10000-57346-0765",55119.4192,"STAR  ","K0V         "
1237680285462692528,29.944288,27.875399,1,6,0,0.07,0.055,26.275,21.93,21.515,21.192,21.901,0.705,0.087,0.1,0.107,0.844,2.3E-4,1.0E-4,0,0.0,0.0,,,,3,"SDSS J015946.62+275231.4","6270-56273-0712 ",55120.4682,"STAR  ","G0          "
1237680285462757576,30.056763,27.888158,1,6,1,0.009,0.009,20.841,19.449,19.213,19.171,19.119,0.123,0.013,0.015,0.019,0.072,-4.1E-4,2.0E-5,0,-0.5,-3.56,,,,3,"SDSS J020013.62+275317.3","6270-56273-0740 ",55120.4686,"STAR  ","F0IV        "
1237680285462757610,30.080591,27.890465,1,3,1,0.008,0.006,23.96,19.707,18.534,18.096,17.792,1.608,0.016,0.01,0.01,0.026,-1.6E-4,1.0E-5,0,4.59,-2.51,0.168,0.0272,0.1831,3,"SDSS J020019.34+275325.6","10000-57716-0820",55120.4686,"STAR  ","K5Ve        "
1237680285462758262,30.041985,27.959821,1,3,1,0.061,0.057,23.068,22.667,20.396,19.226,18.468,1.455,0.29,0.067,0.036,0.08,-1.0E-5,5.0E-5,0,0.0,0.0,0.5732,0.0452,0.5886,3,"SDSS J020010.07+275735.3","6270-56273-0701 ",55120.4686,"STAR  ","M5III       "
1237680285462757592,30.095075,28.009564,1,6,1,0.006,0.006,20.031,19.053,18.706,18.567,18.543,0.056,0.01,0.011,0.013,0.044,9.0E-5,1.0E-5,0,8.08,-2.07,,,,3,"SDSS J020022.81+280034.4","6270-56273-0732 ",55120.4686,"STAR  ","F3/F5V      "
1237680285462692446,29.942087,28.028051,1,6,1,0.035,0.036,23.593,21.057,20.654,20.522,20.359,1.07,0.042,0.047,0.057,0.237,3.2E-4,8.0E-5,4,4.55,-9.55,,,,3,"SDSS J015946.10+280140.9","6270-56273-0708 ",55120.4682,"STAR  ","F3/F5V      "
1237680251634385194,29.873809,28.112076,1,6,1,0.007,0.007,21.836,19.903,19.126,18.808,18.612,0.161,0.016,0.013,0.014,0.036,-9.0E-5,2.0E-5,0,5.75,-10.11,,,,3,"SDSS J015929.71+280643.4","7736-57728-0050 ",55119.4192,"STAR  ","K3V         "
1237680251634450621,29.947315,28.181576,1,6,1,0.002,0.002,20.849,18.037,16.855,16.428,16.183,0.074,0.006,0.005,0.005,0.008,-3.0E-5,1.0E-5,0,7.85,-3.82,,,,3,"SDSS J015947.35+281053.6","6270-56273-0714 ",55119.4196,"STAR  ","K5Ve        "
1237680284925559432,29.138972,27.694711,1,6,1,0.039,0.04,23.21,22.338,20.811,20.275,19.652,0.725,0.132,0.054,0.046,0.098,-9.0E-5,4.0E-5,0,0.0,0.0,,,,3,"SDSS J015633.35+274140.9","10000-57716-0623",55120.4665,"STAR  ","K5          "
1237680251097383287,29.338955,27.784706,1,6,1,0.027,0.029,24.263,22.766,21.102,20.032,19.318,1.057,0.136,0.054,0.031,0.073,-4.0E-5,4.0E-5,0,,,,,,3,"SDSS J015721.34+274704.9","7736-57728-0129 ",55119.4183,"STAR  ","M4.5:III    "
1237680251097383438,29.316892,27.783508,1,6,1,0.064,0.097,24.779,24.2,22.168,20.801,19.862,1.096,0.436,0.143,0.063,0.125,7.0E-5,9.0E-5,0,,,,,,3,"SDSS J015716.05+274700.6","7736-57728-0163 ",55119.4183,"STAR  ","M5III       "
1237680251097317494,29.24505,27.846323,1,6,1,0.002,0.002,18.366,17.311,16.935,16.796,16.707,0.017,0.005,0.005,0.005,0.011,-2.1E-4,1.0E-5,0,2.78,-0.99,,,,3,"SDSS J015658.81+275046.7","10000-58141-0638",55119.4179,"STAR  ","F3/F5V      "
1237680251097383309,29.359731,27.795229,1,6,1,0.063,0.061,21.977,21.708,21.902,21.868,23.385,0.23,0.059,0.113,0.164,0.805,1.9E-4,9.0E-5,0,0.0,0.0,,,,3,"SDSS J015726.33+274742.8","10000-58141-0676",55119.4183,"STAR  ","M4II        "
1237680251097383293,29.354767,27.803253,1,6,1,0.043,0.039,23.721,22.337,21.547,20.121,19.234,0.882,0.095,0.078,0.034,0.069,-6.0E-5,5.0E-5,0,,,,,,3,"SDSS J015725.14+274811.7","7736-57728-0125 ",55119.4183,"STAR  ","M5III       "
1237680251097383311,29.38799,27.90752,1,6,1,0.016,0.016,22.53,20.788,20.221,19.997,19.931,0.319,0.028,0.027,0.032,0.124,-6.3E-4,3.0E-5,0,0.0,0.0,,,,3,"SDSS J015733.11+275427.0","7736-57728-0124 ",55119.4183,"STAR  ","G4V         "
1237680285462495652,29.288289,27.98114,1,6,1,0.041,0.04,25.764,21.701,20.991,21.078,20.784,0.867,0.074,0.063,0.092,0.303,-3.7E-4,1.0E-4,0,0.0,0.0,,,,3,"SDSS J015709.18+275852.1","6268-56245-0952 ",55120.4669,"STAR  ","F3/F5V      "
1237680251097252614,29.102324,27.956807,1,6,1,0.023,0.022,23.085,20.997,20.728,20.529,20.592,0.466,0.032,0.04,0.046,0.228,-3.7E-4,6.0E-5,0,0.0,0.0,,,,3,"SDSS J015624.55+275724.5","6268-56245-0938 ",55119.4175,"STAR  ","F3/F5V      "
1237680251097252109,29.02743,27.99858,1,6,1,0.006,0.006,20.188,19.176,18.865,18.739,18.643,0.045,0.01,0.011,0.013,0.043,-6.0E-5,2.0E-5,0,6.27,-0.47,,,,3,"SDSS J015606.58+275954.8","6268-56245-0932 ",55119.4175,"STAR  ","F0IV        "
1237680285462364459,28.996109,28.047637,1,6,1,0.012,0.012,23.012,20.21,19.514,19.263,19.243,0.617,0.022,0.019,0.02,0.073,-2.0E-4,3.0E-5,0,-3.51,2.53,,,,3,"SDSS J015559.06+280251.4","6270-56273-0544 ",55120.4661,"STAR  ","G8V         "
1237680285462429888,29.181534,28.09761,1,6,1,0.1,0.109,22.598,21.857,21.908,22.062,21.252,0.48,0.084,0.142,0.214,0.41,-1.6E-4,2.1E-4,0,0.0,0.0,,,,3,"SDSS J015643.56+280551.3","7736-57728-0168 ",55120.4665,"STAR  ","WDhotter    "
1237680285462430044,29.212403,28.106498,1,6,1,0.035,0.035,21.586,20.886,20.668,20.632,20.252,0.202,0.038,0.049,0.062,0.181,-6.6E-4,1.0E-4,0,6.22,-5.17,,,,3,"SDSS J015650.97+280623.3","6268-56245-0950 ",55120.4665,"STAR  ","F0III       "
1237680285462430279,29.262295,28.160284,1,6,1,0.04,0.04,24.145,21.026,20.826,20.683,20.737,1.198,0.044,0.057,0.066,0.277,-0.00109,8.0E-5,0,0.0,0.0,,,,3,"SDSS J015702.95+280937.0","6270-56273-0588 ",55120.4665,"STAR  ","A5II        "
1237680251634122893,29.203818,28.220733,1,6,1,0.002,0.002,18.189,17.136,16.749,16.605,16.543,0.015,0.004,0.005,0.005,0.009,-1.8E-4,1.0E-5,0,9.99,-13.74,,,,3,"SDSS J015648.91+281314.6","10000-58141-0630",55119.4175,"STAR  ","F3/F5V      "
1237680285462626751,29.66802,28.092924,1,6,1,0.148,0.111,22.886,22.241,22.035,22.527,23.53,0.58,0.12,0.168,0.34,0.957,-2.6E-4,2.5E-4,0,,,,,,3,"SDSS J015840.32+280534.5","7736-57728-0086 ",55120.4678,"STAR  ","WDcooler    "
1237680251634319529,29.669223,28.116837,1,6,1,0.003,0.003,19.085,18.069,17.713,17.58,17.545,0.025,0.006,0.006,0.007,0.016,-2.6E-4,1.0E-5,0,-2.75,1.91,,,,3,"SDSS J015840.61+280700.6","10000-58141-0712",55119.4187,"STAR  ","F3/F5V      "
1237680285462560992,29.568191,28.100243,1,6,1,0.003,0.003,18.83,17.81,17.457,17.325,17.242,0.024,0.006,0.006,0.006,0.017,-3.7E-4,1.0E-5,0,7.05,-9.71,,,,3,"SDSS J015816.36+280600.8","6270-56273-0628 ",55120.4673,"STAR  ","F3/F5V      "
1237680285462561161,29.49679,28.111976,1,6,1,0.025,0.026,21.554,20.385,20.296,20.316,20.159,0.174,0.027,0.036,0.048,0.193,-5.7E-4,6.0E-5,0,6.07,1.31,,,,3,"SDSS J015759.22+280643.1","6268-56245-0994 ",55120.4673,"STAR  ","A4V         "
1237680251634320266,29.607796,28.296997,1,6,1,0.085,0.135,23.995,24.376,22.341,21.037,19.713,0.957,0.513,0.165,0.089,0.095,-5.0E-4,1.2E-4,0,,,,,,3,"SDSS J015825.87+281749.1","7736-57728-0095 ",55119.4187,"STAR  ","M6III       "
1237680251634254766,29.550747,28.277719,1,3,1,0.09,0.069,21.996,22.683,21.194,19.579,18.639,0.356,0.254,0.115,0.047,0.071,1.1E-4,5.0E-5,0,0.0,0.0,0.8045,0.0755,0.688,3,"SDSS J015812.17+281639.7","6270-56273-0623 ",55119.4183,"STAR  ","M5III       "
1237680285462496105,29.3593,28.163502,1,6,0,0.132,0.115,22.476,25.141,22.886,21.511,19.897,0.391,0.817,0.334,0.14,0.144,-1.2E-4,7.0E-5,0,,,,,,3,"SDSS J015726.23+280948.6","7736-57728-0135 ",55120.4669,"STAR  ","M6III       "
1237680285999366566,29.39221,28.382562,1,3,1,0.053,0.045,24.797,21.94,20.323,19.342,18.722,2.293,0.145,0.058,0.038,0.073,-7.0E-5,5.0E-5,0,0.0,0.0,0.5328,0.0369,0.5331,3,"SDSS J015734.13+282257.2","6268-56245-0987 ",55120.4669,"STAR  ","M3III       "
1237680251634188951,29.319783,28.369576,1,6,1,0.023,0.021,22.256,20.793,20.568,20.438,20.23,0.242,0.029,0.036,0.048,0.146,-0.00113,1.2E-4,0,8.47,-5.63,,,,3,"SDSS J015716.74+282210.4","6270-56273-0577 ",55119.4179,"STAR  ","A1V         "
1237680285999366484,29.514226,28.384376,1,6,1,0.015,0.014,21.044,20.364,19.791,18.725,17.839,0.116,0.026,0.023,0.015,0.023,-7.0E-5,9.0E-5,0,-14.12,-18.78,,,,3,"SDSS J015803.41+282303.7","10000-57716-0692",55120.4669,"STAR  ","M5III       "
1237680285999432022,29.569436,28.455241,1,6,1,0.036,0.039,26.224,21.521,20.729,20.754,20.54,0.595,0.07,0.051,0.079,0.244,-2.5E-4,7.0E-5,0,0.0,0.0,,,,3,"SDSS J015816.66+282718.8","6271-56304-0286 ",55120.4673,"STAR  ","F8V         "
1237680285999366246,29.500338,28.526744,1,6,0,0.105,0.094,19.929,20.378,24.802,20.818,23.739,0.061,0.038,1.063,0.101,0.75,-4.0E-5,2.0E-5,0,0.0,0.0,,,,3,"SDSS J015800.08+283136.2","7736-57728-0139 ",55120.4669,"STAR  ","B8IV        "
1237678790817677516,26.731029,26.032004,1,6,1,0.007,0.007,20.124,18.991,18.663,18.5,18.454,0.057,0.009,0.01,0.012,0.04,-5.6E-4,2.0E-5,0,7.24,-3.99,,,,3,"SDSS J014655.44+260155.2","5696-55946-0724 ",54764.3978,"STAR  ","F3/F5V      "
1237678790817743311,26.826029,26.06091,1,6,1,0.059,0.064,22.072,21.476,21.317,21.385,21.898,0.283,0.054,0.077,0.125,0.712,7.0E-5,1.5E-4,0,0.0,0.0,,,,3,"SDSS J014718.24+260339.2","5696-55946-0726 ",54764.3982,"STAR  ","WDcooler    "
1237678790817677389,26.747992,26.136026,1,6,0,0.13,0.17,23.188,23.493,21.759,20.724,19.658,0.797,0.352,0.14,0.083,0.135,-4.0E-5,7.0E-5,0,,,,,,3,"SDSS J014659.51+260809.6","7688-57360-0967 ",54764.3978,"STAR  ","M5III       "
1237678790817743067,26.805,26.133282,1,6,1,0.011,0.01,20.694,19.665,19.259,19.087,19.086,0.089,0.014,0.015,0.018,0.065,-7.1E-4,2.0E-5,0,4.12,-0.45,,,,3,"SDSS J014713.19+260759.8","5696-55946-0735 ",54764.3982,"STAR  ","F3/F5V      "
1237678790817677370,26.772769,26.182505,1,6,0,0.127,0.116,25.125,24.197,21.805,20.351,19.345,1.336,0.538,0.134,0.055,0.093,-2.0E-5,6.0E-5,0,,,,,,3,"SDSS J014705.46+261057.0","7688-57360-0963 ",54764.3978,"STAR  ","M5III       "
1237678790817677707,26.684879,26.19793,1,6,1,0.085,0.096,26.368,22.904,21.907,20.436,19.581,0.513,0.181,0.132,0.052,0.105,-3.1E-4,7.0E-5,0,,,,,,3,"SDSS J014644.37+261152.5","7688-57360-0961 ",54764.3978,"STAR  ","M5III       "
1237680075544789348,26.981505,26.293857,1,6,1,0.029,0.029,22.006,21.516,21.436,21.421,21.367,0.152,0.049,0.059,0.089,0.286,-2.4E-4,3.7E-4,4,0.0,0.0,,,,3,"SDSS J014755.56+261737.8","7690-57046-0552 ",55100.4624,"STAR  ","WDcooler    "
1237678790817612116,26.484161,26.190522,1,3,1,0.076,0.088,25.165,22.491,20.818,19.727,19.122,1.547,0.174,0.07,0.039,0.099,-9.0E-5,7.0E-5,0,0.0,0.0,0.5591,0.0361,0.5573,3,"SDSS J014556.19+261125.8","6266-56223-0127 ",54764.3974,"STAR  ","M5III       "
1237680075544658128,26.690158,26.293652,1,6,1,0.002,0.002,21.327,18.491,17.238,16.763,16.486,0.092,0.008,0.006,0.006,0.008,-1.7E-4,1.0E-5,0,-0.48,-1.88,,,,3,"SDSS J014645.63+261737.1","5696-55946-0714 ",55100.4615,"STAR  ","K5Ve        "
1237678790817612073,26.461445,26.208024,1,6,1,0.11,0.117,26.596,22.111,21.365,21.075,20.651,0.498,0.116,0.105,0.116,0.353,-4.5E-4,9.0E-5,0,,,,,,3,"SDSS J014550.74+261228.8","5696-55946-0644 ",54764.3974,"STAR  ","K0V         "
1237680075544658222,26.555031,26.39507,1,6,1,0.01,0.009,21.521,20.564,19.936,19.732,19.372,0.109,0.023,0.019,0.023,0.052,-0.00135,3.0E-5,0,12.52,-13.01,,,,3,"SDSS J014613.20+262342.2","5696-55946-0678 ",55100.4615,"STAR  ","F8V         "
1237680075544855059,27.051069,26.296557,1,6,1,0.017,0.016,23.384,21.28,20.529,20.137,19.86,0.448,0.042,0.03,0.032,0.085,-5.5E-4,5.0E-5,0,-10.97,3.79,,,,3,"SDSS J014812.25+261747.6","7689-57743-0244 ",55100.4628,"STAR  ","G8V         "
1237678791354744849,27.196959,26.457088,1,3,1,0.078,0.077,26.651,23.468,19.988,18.696,18.183,1.312,0.921,0.084,0.042,0.08,-1.0E-5,4.0E-5,0,0.0,0.0,0.5973,0.0276,0.5168,3,"SDSS J014847.27+262725.5","5696-55946-0783 ",54764.399,"STAR  ","M4.5:III    "
1237678791354679742,27.114492,26.449343,1,6,1,0.063,0.059,23.441,21.669,21.097,21.012,20.567,0.744,0.067,0.068,0.101,0.2,-3.5E-4,1.1E-4,4,0.0,0.0,,,,3,"SDSS J014827.47+262657.6","7690-57046-0544 ",54764.3986,"STAR  ","F8V         "
1237680075544789055,26.983437,26.370951,1,6,1,0.002,0.002,20.56,18.133,17.119,16.745,16.534,0.058,0.007,0.005,0.006,0.009,-1.3E-4,1.0E-5,0,-0.77,-7.79,,,,3,"SDSS J014756.02+262215.4","5696-55946-0756 ",55100.4624,"STAR  ","K3V         "
1237678791354679683,27.078105,26.516157,1,3,1,0.116,0.067,26.265,22.558,21.081,19.975,19.503,0.657,0.19,0.089,0.054,0.108,-2.7E-4,8.0E-5,0,0.0,0.0,0.5602,0.0365,0.5616,3,"SDSS J014818.74+263058.1","5696-55946-0793 ",54764.3986,"STAR  ","M4.5:III    "
1237678791354679596,27.02697,26.544493,1,6,1,0.068,0.073,22.323,21.48,21.305,21.507,22.255,0.304,0.058,0.082,0.155,0.71,5.9E-4,2.1359,0,0.0,0.0,,,,3,"SDSS J014806.47+263240.1","7689-57743-0251 ",54764.3986,"STAR  ","WDmagnetic  "
1237678791354745330,27.267361,26.500154,1,6,1,0.047,0.055,25.533,22.768,21.065,19.794,19.29,0.831,0.161,0.064,0.034,0.065,1.9E-4,4.0E-5,0,0.0,0.0,,,,3,"SDSS J014904.16+263000.5","7690-57046-0586 ",54764.399,"STAR  ","M4.5:III    "
1237678791354745580,27.228,26.500912,1,3,0,0.322,0.173,23.776,24.482,22.643,21.282,19.439,1.543,1.081,0.475,0.234,0.14,-9.0E-5,8.0E-5,0,,,,,0.6384,3,"SDSS J014854.72+263003.2","7690-57046-0553 ",54764.399,"STAR  ","M4.5:III    "
1237678791354745307,27.2558,26.534765,1,6,1,0.048,0.055,22.852,21.497,20.904,20.644,20.342,0.449,0.057,0.058,0.073,0.167,-3.5E-4,6.0E-5,0,0.0,0.0,,,,3,"SDSS J014901.39+263205.1","7689-57743-0210 ",54764.399,"STAR  ","G0Va        "
1237678791354744879,27.214776,26.51454,1,6,1,0.135,0.12,25.002,22.609,22.188,20.578,22.908,1.075,0.143,0.172,0.068,0.755,-2.0E-5,7.0E-5,0,,,,,,3,"SDSS J014851.54+263052.3","7689-57743-0203 ",54764.399,"STAR  ","M4.5:III    "
1237678791354745581,27.244822,26.556115,1,3,0,0.207,0.282,27.02,24.076,22.99,21.728,19.483,0.469,0.932,0.702,0.373,0.158,-0.00113,2.2E-4,4,,,,,0.6023,3,"SDSS J014858.75+263322.0","7690-57046-0545 ",54764.399,"STAR  ","M5III       "
1237678791354745401,27.34449,26.547993,1,6,0,0.075,0.081,23.726,22.48,21.259,19.96,19.375,0.866,0.132,0.08,0.041,0.075,2.0E-5,3.0E-5,0,,,,,,3,"SDSS J014922.67+263252.7","7689-57743-0172 ",54764.399,"STAR  ","M4.5:III    "
1237678791354679570,27.12422,26.585245,1,6,1,0.16,0.181,21.681,21.936,22.258,22.534,21.545,0.17,0.08,0.188,0.37,0.435,3.0E-4,5.8E-4,4,0.0,0.0,,,,3,"SDSS J014829.81+263506.8","7689-57743-0250 ",54764.3986,"STAR  ","WDhotter    "
1237678791354613906,26.90857,26.457746,1,6,1,0.005,0.005,19.288,18.322,17.981,17.842,17.769,0.029,0.007,0.007,0.008,0.019,-1.7E-4,1.0E-5,0,13.83,0.98,,,,3,"SDSS J014738.05+262727.8","7689-57743-0294 ",54764.3982,"STAR  ","F0IV        "
1237678791354613894,26.896979,26.500576,1,6,1,0.005,0.006,19.586,18.603,18.257,18.128,18.046,0.035,0.008,0.008,0.01,0.024,-1.8E-4,2.0E-5,0,5.45,-4.65,,,,3,"SDSS J014735.27+263002.0","6266-56223-0048 ",54764.3982,"STAR  ","F2III       "
1237678791354613931,26.960684,26.553012,1,6,1,0.006,0.006,19.578,18.6,18.277,18.151,18.08,0.034,0.008,0.008,0.01,0.024,-9.3E-4,1.0E-5,0,1.78,-2.07,,,,3,"SDSS J014750.56+263310.8","5696-55946-0750 ",54764.3982,"STAR  ","F0IV        "
1237678791354679964,27.039465,26.582763,1,3,0,0.098,0.094,24.798,24.454,23.487,21.382,19.407,1.239,0.62,0.55,0.142,0.075,-4.0E-5,5.0E-5,0,,,0.9197,0.0784,0.6655,3,"SDSS J014809.47+263457.9","7689-57743-0253 ",54764.3986,"STAR  ","M6III       "
1237680249485984332,27.102385,26.895408,1,6,1,0.018,0.019,23.908,21.23,20.56,20.334,20.18,0.828,0.042,0.034,0.042,0.142,-6.0E-4,4.0E-5,0,0.0,0.0,,,,3,"SDSS J014824.57+265343.4","5696-55946-0784 ",55119.4134,"STAR  ","K0V         "
1237680075544592752,26.499211,26.412162,1,6,0,0.041,0.042,21.269,21.479,21.984,22.342,22.827,0.093,0.044,0.096,0.204,0.531,6.0E-5,4.0E-5,0,-11.42,-8.99,,,,3,"SDSS J014559.81+262443.7","7688-57360-0920 ",55100.4611,"STAR  ","M5III       "
1237678791354417293,26.486278,26.493184,1,6,1,0.002,0.002,17.6,16.606,16.224,16.076,16.001,0.011,0.004,0.004,0.004,0.007,-0.00108,1.0E-5,0,-15.33,-19.47,,,,3,"SDSS J014556.70+262935.4","7688-57360-0918 ",54764.3969,"STAR  ","F3/F5V      "
1237678791354351790,26.310918,26.545088,1,6,1,0.004,0.004,21.07,18.789,17.716,17.315,17.052,0.102,0.009,0.006,0.006,0.012,-2.0E-5,1.0E-5,0,2.28,1.25,,,,3,"SDSS J014514.62+263242.3","7688-57360-0910 ",54764.3965,"STAR  ","K3V         "
1237678791354417643,26.408118,26.601681,1,6,1,0.052,0.043,22.7,22.082,20.707,19.728,18.999,0.41,0.101,0.051,0.033,0.058,1.1E-4,5.0E-5,0,0.0,0.0,,,,3,"SDSS J014537.94+263606.0","7689-57743-0377 ",54764.3969,"STAR  ","M4.5:III    "
